#doc source topic proportion ...
0 6 0.46341463923454285 4 0.38211381435394287 5 0.04878048598766327 11 0.04065040498971939 1 0.024390242993831635 7 0.016260161995887756 10 0.008130080997943878 3 0.008130080997943878 2 0.008130080997943878 9 0.0 8 0.0 0 0.0  
1 4 0.5733333230018616 0 0.1599999964237213 6 0.1066666692495346 7 0.06666667014360428 1 0.06666667014360428 10 0.013333333656191826 3 0.013333333656191826 11 0.0 9 0.0 8 0.0 5 0.0 2 0.0  
2 6 0.4524495601654053 4 0.23631124198436737 0 0.10662823915481567 7 0.09510086476802826 5 0.03746397793292999 9 0.020172910764813423 3 0.020172910764813423 2 0.011527377180755138 11 0.005763688590377569 8 0.005763688590377569 1 0.005763688590377569 10 0.0028818442951887846  
3 4 0.259398490190506 5 0.20676691830158234 9 0.12406015396118164 7 0.12030075490474701 6 0.12030075490474701 0 0.09774436056613922 11 0.02631578966975212 8 0.015037594363093376 10 0.011278195306658745 3 0.007518797181546688 2 0.007518797181546688 1 0.003759398590773344  
4 7 0.33193278312683105 6 0.23949579894542694 4 0.20588235557079315 1 0.05882352963089943 8 0.05042016878724098 2 0.04621848836541176 5 0.03361344709992409 9 0.016806723549962044 11 0.008403361774981022 10 0.008403361774981022 3 0.0 0 0.0  
5 4 0.3684210479259491 6 0.2222222238779068 5 0.1871345043182373 11 0.05847953259944916 9 0.035087719559669495 8 0.035087719559669495 7 0.035087719559669495 10 0.02923976629972458 3 0.017543859779834747 1 0.005847953259944916 0 0.005847953259944916 2 0.0  
6 6 0.3918918967247009 4 0.22972972691059113 11 0.18918919563293457 7 0.04054053872823715 0 0.04054053872823715 5 0.027027027681469917 3 0.027027027681469917 9 0.013513513840734959 8 0.013513513840734959 2 0.013513513840734959 1 0.013513513840734959 10 0.0  
7 7 0.31065088510513306 9 0.16568046808242798 4 0.1538461595773697 5 0.13609467446804047 10 0.12426035851240158 0 0.050295859575271606 8 0.03550295904278755 11 0.011834319680929184 6 0.008875739760696888 2 0.002958579920232296 3 0.0 1 0.0  
8 5 0.4521276652812958 7 0.27925533056259155 9 0.1356382966041565 4 0.042553190141916275 11 0.034574467688798904 10 0.018617020919919014 3 0.013297872617840767 6 0.007978723384439945 0 0.007978723384439945 2 0.005319148767739534 1 0.002659574383869767 8 0.0  
9 5 0.33576643466949463 7 0.31386861205101013 4 0.21897810697555542 3 0.051094889640808105 9 0.029197080060839653 8 0.014598540030419827 0 0.014598540030419827 11 0.007299270015209913 10 0.007299270015209913 6 0.007299270015209913 2 0.0 1 0.0  
10 6 0.29411765933036804 4 0.2875817120075226 5 0.16339869797229767 7 0.15032680332660675 8 0.03921568766236305 9 0.03267974033951759 11 0.013071895577013493 10 0.006535947788506746 1 0.006535947788506746 0 0.006535947788506746 3 0.0 2 0.0  
11 7 0.27819550037384033 5 0.23308271169662476 4 0.18796992301940918 6 0.12406015396118164 2 0.07518796622753143 9 0.05263157933950424 11 0.02255639061331749 0 0.011278195306658745 8 0.007518797181546688 3 0.007518797181546688 10 0.0 1 0.0  
12 5 0.3871951103210449 1 0.1463414579629898 11 0.1036585345864296 7 0.08536585420370102 8 0.08231707662343979 10 0.04573170840740204 9 0.04268292710185051 4 0.03963414579629898 6 0.03353658691048622 3 0.024390242993831635 0 0.006097560748457909 2 0.0030487803742289543  
13 11 0.26249998807907104 5 0.203125 9 0.14374999701976776 2 0.09687499701976776 7 0.08437500149011612 3 0.05312500149011612 10 0.05000000074505806 4 0.04374999925494194 1 0.03437500074505806 0 0.01875000074505806 6 0.0062500000931322575 8 0.0031250000465661287  
14 4 0.5328947305679321 5 0.16447368264198303 6 0.1184210553765297 8 0.05263157933950424 9 0.032894738018512726 1 0.032894738018512726 7 0.019736841320991516 0 0.019736841320991516 11 0.00657894741743803 10 0.00657894741743803 3 0.00657894741743803 2 0.00657894741743803  
15 4 0.25531914830207825 11 0.17446808516979218 9 0.1702127605676651 8 0.11489361524581909 0 0.10212765634059906 5 0.06382978707551956 1 0.06382978707551956 10 0.042553190141916275 2 0.008510638028383255 6 0.0042553190141916275 7 0.0 3 0.0  
16 4 0.4149377644062042 6 0.2946058213710785 5 0.13278008997440338 0 0.06431535631418228 7 0.05394190922379494 9 0.01037344429641962 11 0.008298755623400211 3 0.008298755623400211 10 0.006224066484719515 8 0.004149377811700106 1 0.002074688905850053 2 0.0  
17 6 0.42105263471603394 4 0.42105263471603394 11 0.08421052992343903 10 0.017543859779834747 9 0.017543859779834747 7 0.014035088010132313 5 0.007017544005066156 3 0.007017544005066156 1 0.007017544005066156 8 0.003508772002533078 2 0.0 0 0.0  
18 6 0.37788018584251404 4 0.2373271882534027 11 0.08064515888690948 1 0.07603686302900314 0 0.05299539119005203 7 0.05069124326109886 8 0.039170507341623306 10 0.029953917488455772 9 0.0276497695595026 5 0.016129031777381897 2 0.011520737782120705 3 0.0  
19 6 0.3840579688549042 4 0.3188405930995941 7 0.11594203114509583 11 0.050724636763334274 0 0.036231882870197296 8 0.021739130839705467 9 0.014492753893136978 5 0.014492753893136978 3 0.014492753893136978 1 0.014492753893136978 10 0.007246376946568489 2 0.007246376946568489  
20 2 0.30924856662750244 4 0.16763006150722504 5 0.11271676421165466 11 0.08959537744522095 7 0.080924853682518 8 0.07514450699090958 1 0.07514450699090958 9 0.054913293570280075 0 0.023121386766433716 10 0.005780346691608429 6 0.0028901733458042145 3 0.0028901733458042145  
21 4 0.5448275804519653 6 0.17241379618644714 1 0.11034482717514038 2 0.062068965286016464 7 0.03448275849223137 11 0.027586206793785095 5 0.027586206793785095 0 0.013793103396892548 3 0.006896551698446274 10 0.0 9 0.0 8 0.0  
22 4 0.25 0 0.23666666448116302 6 0.18166667222976685 11 0.1133333370089531 9 0.07999999821186066 5 0.054999999701976776 1 0.03333333507180214 2 0.028333334252238274 8 0.009999999776482582 7 0.009999999776482582 10 0.0016666667070239782 3 0.0  
23 4 0.4940711557865143 6 0.20948617160320282 5 0.18577075004577637 8 0.035573121160268784 1 0.01976284570991993 0 0.015810277312994003 11 0.007905138656497002 10 0.007905138656497002 9 0.007905138656497002 7 0.007905138656497002 3 0.003952569328248501 2 0.003952569328248501  
24 4 0.32765957713127136 5 0.2255319207906723 7 0.11063829809427261 3 0.06808510422706604 11 0.06382978707551956 6 0.059574469923973083 0 0.05531914904713631 10 0.0382978729903698 9 0.025531914085149765 8 0.012765957042574883 1 0.012765957042574883 2 0.0  
25 4 0.38056680560112 1 0.15789473056793213 9 0.11336032301187515 0 0.10931174457073212 11 0.07692307978868484 8 0.07692307978868484 7 0.024291498586535454 10 0.02024291455745697 5 0.016194332391023636 2 0.016194332391023636 6 0.004048583097755909 3 0.004048583097755909  
26 11 0.23232322931289673 10 0.1540404111146927 8 0.1111111119389534 7 0.1111111119389534 6 0.1111111119389534 1 0.10858585685491562 4 0.06818182021379471 0 0.047979798167943954 2 0.035353533923625946 9 0.01262626238167286 5 0.005050505045801401 3 0.0025252525229007006  
27 4 0.25401070713996887 6 0.2139037400484085 1 0.16844919323921204 0 0.16310159862041473 11 0.1042780727148056 10 0.04278074949979782 8 0.024064170196652412 9 0.01604278013110161 5 0.010695187374949455 7 0.002673796843737364 3 0.0 2 0.0  
28 9 0.22504892945289612 2 0.14677104353904724 0 0.1350293606519699 4 0.12915851175785065 3 0.10958904027938843 10 0.09589041024446487 11 0.07436399161815643 7 0.03913894295692444 8 0.027397260069847107 5 0.011741682887077332 1 0.003913894295692444 6 0.001956947147846222  
29 11 0.2142857164144516 4 0.21190476417541504 7 0.16190476715564728 2 0.10000000149011612 5 0.095238097012043 10 0.06904762238264084 6 0.05238095298409462 0 0.04285714402794838 1 0.02380952425301075 9 0.014285714365541935 8 0.009523809887468815 3 0.004761904943734407  
30 4 0.3490813672542572 6 0.34645670652389526 5 0.2099737524986267 7 0.02099737524986267 10 0.01312335953116417 0 0.01312335953116417 8 0.010498687624931335 11 0.007874015718698502 9 0.007874015718698502 3 0.007874015718698502 1 0.007874015718698502 2 0.005249343812465668  
31 4 0.32793521881103516 6 0.21862348914146423 5 0.19838055968284607 11 0.1295546591281891 10 0.024291498586535454 9 0.024291498586535454 7 0.016194332391023636 3 0.016194332391023636 0 0.016194332391023636 2 0.012145749293267727 8 0.008097166195511818 1 0.008097166195511818  
32 4 0.34909090399742126 6 0.33454546332359314 11 0.07999999821186066 5 0.07636363804340363 0 0.06181818246841431 10 0.02909090928733349 7 0.02181818149983883 3 0.0181818176060915 1 0.014545454643666744 2 0.010909090749919415 8 0.003636363660916686 9 0.0  
33 4 0.47957372665405273 11 0.17761988937854767 5 0.08348134905099869 6 0.07992894947528839 7 0.06749556213617325 0 0.04973357170820236 8 0.02664298377931118 9 0.023090586066246033 3 0.005328597035259008 1 0.005328597035259008 2 0.0017761989729478955 10 0.0  
